Client Id,age,job,own.house,dependents,marital,gender,work.exp,education,default,balance,housing,loan,credit.score,contact,credit.history,day,month,duration,campaign,pdays,previous,poutcome,Y
16190,41,technician,0,1,married,M,17,secondary,no,862,no,no,,cellular,critical,18,nov,474,2,-1,0,unknown,0
16191,34,blue-collar,1,0,married,M,15,unknown,no,500,yes,no,81,cellular,poor,18,nov,240,2,182,1,failure,0
16192,,management,1,3,divorced,F,16,tertiary,no,0,yes,no,,telephone,good,18,nov,32,2,-1,0,unknown,0
16193,45,technician,1,3,single,F,15,tertiary,no,0,yes,no,85,cellular,very good,18,nov,139,2,-1,0,unknown,0
16194,48,admin.,0,0,married,M,15,secondary,no,1208,no,no,93,telephone,very good,18,nov,126,4,-1,0,unknown,0
16195,59,entrepreneur,1,3,married,F,15,tertiary,no,1553,no,yes,84,cellular,good,18,nov,79,2,-1,0,unknown,0
16196,40,technician,1,2,single,M,5,secondary,no,2141,no,no,,cellular,critical,18,nov,107,3,-1,0,unknown,0
16197,54,admin.,1,2,married,F,11,secondary,no,3729,no,yes,93,cellular,very good,18,nov,597,2,116,1,other,0
16198,47,unknown,0,4,married,F,2,secondary,no,21,yes,no,90,cellular,good,18,nov,229,2,-1,0,unknown,0
16199,48,unknown,1,0,single,M,9,unknown,no,1042,no,no,94,telephone,very good,18,nov,129,2,-1,0,unknown,0
16200,33,unemployed,1,4,divorced,F,1,secondary,no,0,yes,no,87,unknown,critical,18,nov,91,2,-1,0,unknown,0
16201,59,retired,1,3,married,F,3,tertiary,no,4589,no,no,76,cellular,Poor,18,nov,94,2,-1,0,unknown,0
16202,52,services,1,2,married,M,4,secondary,no,2257,yes,no,90,telephone,critical,18,nov,102,2,188,1,failure,0
16203,36,blue-collar,0,4,married,F,13,secondary,no,402,no,yes,93,cellular,critical,18,nov,86,2,154,1,failure,0
16204,33,student,0,4,single,F,15,tertiary,no,4,yes,no,93,cellular,critical,18,nov,203,2,-1,0,unknown,0
16205,31,management,1,3,married,M,15,unknown,no,668,no,no,93,unknown,very good,18,nov,75,2,-1,0,unknown,0
16206,,management,0,3,single,M,7,tertiary,no,0,yes,no,64,cellular,good,18,nov,244,2,168,1,other,0
16207,46,management,1,0,married,M,10,tertiary,no,0,no,no,,cellular,poor,18,nov,716,2,110,3,other,1
16208,39,blue-collar,0,2,,M,15,secondary,no,0,yes,no,93,cellular,good,18,nov,420,2,-1,0,unknown,0
16209,33,management,1,0,married,F,10,secondary,no,480,yes,no,89,unknown,very good,18,nov,422,2,-1,0,unknown,0
16210,45,management,1,0,,M,11,tertiary,no,5694,yes,no,91,cellular,critical,18,nov,145,2,193,2,failure,0
16211,43,services,1,4,married,M,13,primary,no,-2122,yes,yes,84,cellular,poor,18,nov,141,3,-1,0,unknown,0
16212,36,technician,0,1,,F,14,tertiary,no,1174,yes,no,57,cellular,very good,18,nov,192,2,-1,0,unknown,0
16213,59,management,0,3,,F,18,tertiary,no,3969,no,no,90,cellular,critical,18,nov,464,3,-1,0,unknown,0
16214,36,entrepreneur,1,1,single,F,11,secondary,no,296,no,no,53,cellular,very good,18,nov,67,2,111,2,failure,0
16215,31,admin.,0,2,married,F,13,secondary,no,0,yes,yes,,cellular,very good,18,nov,79,3,-1,0,unknown,0
16216,36,management,1,3,,F,10,tertiary,no,549,yes,no,85,cellular,good,18,nov,72,2,-1,0,unknown,0
16217,50,admin.,1,1,single,M,4,secondary,no,5816,yes,no,93,telephone,critical,18,nov,119,2,-1,0,unknown,0
16218,38,technician,1,4,married,F,14,secondary,no,508,yes,no,53,cellular,very good,18,nov,722,3,175,2,failure,0
16219,32,housemaid,1,0,married,F,14,tertiary,no,357,yes,no,90,cellular,poor,18,nov,175,2,-1,0,unknown,0
16220,36,technician,1,2,divorced,M,13,secondary,no,5957,yes,no,87,cellular,good,18,nov,138,2,-1,0,unknown,0
16221,50,management,0,2,married,M,5,tertiary,no,2570,no,no,84,unknown,very good,18,nov,273,2,-1,0,unknown,0
16222,44,unknown,0,0,married,M,14,secondary,no,2626,yes,no,84,cellular,good,18,nov,170,2,188,3,failure,0
16223,51,management,0,1,married,F,11,tertiary,no,2934,yes,no,50,cellular,good,18,nov,727,4,-1,0,unknown,0
16224,38,management,0,2,divorced,F,16,unknown,no,0,yes,no,88,cellular,good,18,nov,96,2,-1,0,unknown,0
16225,46,management,0,4,married,M,12,primary,no,1267,yes,yes,83,cellular,critical,18,nov,187,2,-1,0,unknown,0
16226,37,technician,0,4,,M,15,secondary,no,712,yes,no,93,cellular,critical,18,nov,291,2,-1,0,unknown,0
16227,38,services,1,3,married,F,13,unknown,no,4644,yes,no,74,unknown,poor,18,nov,55,2,-1,0,unknown,0
16228,,management,1,1,,F,13,tertiary,no,1430,no,no,93,cellular,Poor,18,nov,231,2,-1,0,unknown,0
16229,36,management,1,3,married,F,14,tertiary,no,521,no,yes,96,cellular,very good,18,nov,135,2,152,1,other,0
16230,33,services,1,4,married,M,10,unknown,no,703,no,no,81,cellular,critical,18,nov,160,2,-1,0,unknown,0
16231,,admin.,1,1,single,M,14,tertiary,no,1199,no,no,,telephone,critical,18,nov,67,7,-1,0,unknown,0
16232,39,unemployed,1,4,married,M,14,tertiary,no,1108,yes,no,81,cellular,good,18,nov,191,2,-1,0,unknown,0
16233,31,management,1,4,single,M,11,unknown,no,874,yes,no,86,cellular,poor,18,nov,190,2,-1,0,unknown,0
16234,40,admin.,1,2,single,F,16,secondary,no,2854,yes,no,,cellular,very good,18,nov,354,2,169,1,failure,0
16235,30,services,0,1,divorced,M,13,unknown,no,0,yes,yes,90,cellular,very good,18,nov,174,2,111,3,failure,0
16236,37,management,0,2,married,M,11,tertiary,no,-666,yes,no,,cellular,good,18,nov,204,2,-1,0,unknown,0
16237,34,unknown,1,4,,M,11,secondary,no,1430,yes,yes,96,cellular,good,18,nov,271,3,-1,0,unknown,0
16238,44,services,0,0,married,F,9,secondary,no,-236,yes,no,86,cellular,critical,18,nov,218,2,113,7,success,0
16239,36,self-employed,1,0,single,M,16,tertiary,no,3560,no,no,42,cellular,very good,18,nov,658,3,169,2,failure,0
16240,57,services,1,4,married,F,11,secondary,no,315,no,no,90,cellular,very good,18,nov,127,4,-1,0,unknown,0
16241,36,technician,1,0,divorced,F,16,unknown,no,556,yes,no,92,cellular,poor,18,nov,154,3,189,1,failure,0
16242,,management,0,3,married,F,15,secondary,no,644,yes,no,94,unknown,good,18,nov,54,2,-1,0,unknown,0
16243,,unknown,0,0,married,F,14,secondary,no,676,no,no,92,telephone,very good,18,nov,217,2,-1,0,unknown,0
16244,43,entrepreneur,0,4,married,F,15,secondary,no,3766,no,no,91,cellular,critical,18,nov,84,4,-1,0,unknown,0
16245,53,self-employed,1,2,married,F,19,secondary,no,1066,yes,no,95,unknown,good,18,nov,110,1,186,3,failure,0
16246,35,management,0,3,married,F,13,tertiary,no,222,yes,no,93,unknown,good,18,nov,187,2,-1,0,unknown,0
16247,54,blue-collar,1,4,married,M,11,secondary,no,1070,no,no,59,cellular,critical,18,nov,373,4,-1,0,unknown,0
16248,40,management,1,3,married,M,13,tertiary,no,132,yes,yes,83,cellular,very good,18,nov,170,2,-1,0,unknown,0
16249,32,services,0,1,married,F,16,secondary,no,4885,yes,yes,90,cellular,good,18,nov,400,2,-1,0,unknown,0
16250,34,admin.,1,3,married,F,4,secondary,no,353,no,yes,93,unknown,good,18,nov,126,3,-1,0,unknown,0
16251,,technician,0,0,,M,18,secondary,no,7313,yes,no,93,cellular,critical,18,nov,241,2,182,1,failure,0
16252,30,technician,1,4,single,F,17,unknown,no,0,yes,no,46,cellular,poor,18,nov,342,2,174,1,failure,0
16253,31,technician,0,0,divorced,M,3,secondary,no,0,yes,no,93,telephone,very good,18,nov,194,2,-1,0,unknown,0
16254,34,services,0,0,married,M,14,secondary,no,184,yes,no,84,cellular,poor,18,nov,87,1,-1,0,unknown,0
16255,45,services,1,1,married,M,15,secondary,no,1550,yes,no,93,cellular,very good,18,nov,143,2,166,6,failure,0
16256,,technician,0,2,single,F,15,secondary,no,1411,yes,yes,84,cellular,poor,18,nov,93,3,-1,0,unknown,0
16257,35,technician,0,4,married,M,13,unknown,no,14232,yes,no,91,cellular,critical,18,nov,372,2,-1,0,unknown,0
16258,,admin.,0,3,married,M,15,tertiary,no,88,yes,yes,74,unknown,critical,18,nov,86,1,-1,0,unknown,0
16259,38,services,0,4,married,M,4,secondary,no,4392,no,no,88,unknown,very good,18,nov,23,2,110,2,failure,0
16260,30,unemployed,0,4,single,M,14,primary,no,1,no,no,96,cellular,good,18,nov,119,2,-1,0,unknown,0
16261,32,unknown,0,0,single,F,11,unknown,no,6188,yes,yes,91,cellular,good,18,nov,147,1,-1,0,unknown,0
16262,30,unknown,1,3,married,F,17,secondary,no,1439,yes,no,84,cellular,verygood,18,nov,373,1,-1,0,unknown,0
16263,40,technician,1,1,divorced,M,14,secondary,no,5674,yes,no,75,cellular,critical,18,nov,84,1,-1,0,unknown,0
16264,35,blue-collar,0,3,married,M,13,secondary,no,1055,no,no,92,unknown,very good,18,nov,150,2,-1,0,unknown,1
16265,32,self-employed,0,4,single,M,12,unknown,no,386,yes,no,65,cellular,very good,18,nov,482,1,-1,0,unknown,1
16266,53,management,0,3,married,F,5,tertiary,no,952,yes,yes,,cellular,verygood,18,nov,121,3,-1,0,unknown,0
16267,41,housemaid,1,1,divorced,M,14,primary,no,22,yes,no,85,cellular,verygood,18,nov,238,3,126,4,other,0
16268,51,management,0,4,married,F,14,tertiary,no,1612,yes,no,,cellular,critical,18,nov,61,2,131,1,failure,0
16269,42,blue-collar,1,2,married,M,10,primary,no,560,yes,yes,90,cellular,good,18,nov,139,2,-1,0,unknown,0
16270,34,blue-collar,1,3,single,F,11,secondary,no,47,yes,no,,cellular,very good,18,nov,810,2,-1,0,unknown,0
16271,32,blue-collar,1,1,married,M,16,secondary,no,491,yes,no,92,cellular,very good,18,nov,131,3,194,2,failure,0
16272,53,self-employed,0,1,married,F,17,tertiary,no,337,yes,yes,,cellular,very good,18,nov,80,2,-1,0,unknown,0
16273,,technician,0,4,single,M,10,tertiary,no,-311,no,no,93,unknown,poor,18,nov,218,2,-1,0,unknown,0
16274,42,services,0,1,married,M,11,secondary,yes,129,no,no,,cellular,critical,18,nov,390,3,-1,0,unknown,0
16275,31,services,0,3,married,F,12,secondary,no,2050,yes,no,94,cellular,good,18,nov,271,5,-1,0,unknown,0
16276,47,technician,0,4,married,F,14,secondary,no,826,yes,no,85,telephone,critical,18,nov,195,3,112,8,other,0
16277,,entrepreneur,1,4,married,F,14,secondary,no,1532,yes,yes,88,cellular,poor,18,nov,173,7,-1,0,unknown,0
16278,36,unknown,0,4,divorced,M,13,tertiary,no,299,yes,no,87,cellular,critical,18,nov,583,2,-1,0,unknown,0
16279,32,services,1,2,married,F,17,secondary,no,3839,yes,no,84,cellular,poor,18,nov,100,2,189,1,failure,0
16280,35,unknown,1,1,married,M,12,tertiary,no,0,no,no,84,unknown,very good,18,nov,150,4,-1,0,unknown,0
16281,51,management,1,0,divorced,M,14,tertiary,no,1937,yes,no,87,cellular,very good,18,nov,185,4,152,11,other,0
16282,40,management,1,3,single,F,16,unknown,no,9916,no,no,86,cellular,critical,18,nov,411,3,8,1,failure,0
16283,37,admin.,0,2,married,M,13,secondary,no,960,no,no,74,telephone,critical,18,nov,50,3,-1,0,unknown,0
16284,45,admin.,0,1,married,M,14,secondary,no,0,yes,no,81,cellular,good,18,nov,108,5,-1,0,unknown,0
16285,49,technician,0,3,,F,11,secondary,no,1432,yes,yes,89,cellular,poor,18,nov,1014,3,-1,0,unknown,0
16286,,management,1,3,married,F,11,secondary,no,6217,yes,yes,88,cellular,good,18,nov,486,2,181,2,failure,0
16287,45,entrepreneur,1,0,married,M,11,secondary,no,128,no,yes,,cellular,very good,18,nov,275,2,-1,0,unknown,0
16288,41,blue-collar,1,3,married,F,5,primary,no,168,yes,no,90,unknown,critical,18,nov,187,3,-1,0,unknown,0
16289,32,blue-collar,0,4,married,F,14,secondary,no,1,yes,no,86,cellular,critical,18,nov,77,3,-1,0,unknown,0
16290,47,management,0,2,divorced,M,9,tertiary,no,0,yes,yes,53,cellular,good,18,nov,203,3,-1,0,unknown,0
16291,30,admin.,0,3,married,M,16,secondary,no,1589,yes,no,,cellular,good,18,nov,51,4,-1,0,unknown,0
16292,34,self-employed,1,0,divorced,F,17,tertiary,no,5722,yes,no,86,cellular,very good,18,nov,157,2,-1,0,unknown,0
16293,44,unknown,1,0,divorced,F,13,secondary,no,-184,yes,no,86,cellular,very good,18,nov,825,2,154,3,other,0
16294,50,unknown,0,0,divorced,M,9,secondary,no,2910,no,yes,59,cellular,critical,18,nov,364,2,-1,0,unknown,0
16295,41,unknown,0,3,married,M,13,secondary,no,1471,yes,no,57,unknown,poor,18,nov,233,2,-1,0,unknown,0
16296,30,management,1,4,married,F,3,tertiary,no,1185,yes,no,84,cellular,good,18,nov,342,2,120,4,failure,0
16297,30,admin.,0,1,single,M,11,secondary,no,2802,no,yes,,telephone,very good,18,nov,285,2,137,2,failure,0
16298,34,self-employed,0,2,divorced,M,9,secondary,no,172,yes,no,,cellular,very good,18,nov,65,1,-1,0,unknown,0
16299,43,services,0,2,married,M,16,secondary,no,508,yes,no,93,cellular,critical,18,nov,200,1,172,1,failure,0
16300,51,management,1,2,single,F,13,tertiary,no,6030,yes,no,82,cellular,good,18,nov,157,2,110,3,failure,0
16301,,management,1,3,divorced,M,11,tertiary,no,6269,yes,no,57,telephone,critical,18,nov,249,3,112,2,failure,0
16302,,management,1,3,single,F,12,tertiary,no,12437,no,no,42,unknown,good,18,nov,40,1,-1,0,unknown,0
16303,51,management,0,2,single,F,10,tertiary,no,1202,yes,no,85,cellular,very good,18,nov,99,1,-1,0,unknown,0
16304,30,blue-collar,1,1,married,M,13,secondary,no,1131,yes,yes,93,cellular,very good,18,nov,189,1,144,5,failure,0
16305,36,management,0,2,married,F,14,tertiary,no,1434,no,no,90,cellular,critical,18,nov,379,1,-1,0,unknown,0
16306,32,technician,1,0,single,F,14,tertiary,no,4432,no,no,74,telephone,very good,18,nov,115,4,-1,0,unknown,0
16307,,management,1,2,single,F,13,secondary,yes,177,no,no,85,cellular,very good,18,nov,437,1,-1,0,unknown,0
16308,40,unknown,1,2,divorced,F,15,unknown,no,399,yes,yes,85,cellular,poor,18,nov,166,3,96,2,failure,0
16309,46,services,0,3,divorced,F,14,secondary,no,864,yes,no,87,cellular,very good,18,nov,105,5,188,2,failure,0
16310,,unknown,0,2,married,M,19,unknown,no,496,yes,no,84,cellular,good,18,nov,135,3,-1,0,unknown,0
16311,45,admin.,1,2,,M,14,secondary,no,597,yes,yes,92,cellular,verygood,18,nov,188,2,-1,0,unknown,0
16312,32,blue-collar,0,4,single,M,16,unknown,no,3845,yes,no,81,cellular,very good,18,nov,459,3,-1,0,unknown,0
16313,39,management,0,3,married,F,14,tertiary,no,3,yes,no,87,cellular,good,18,nov,341,1,-1,0,unknown,0
16314,33,management,0,2,single,M,13,tertiary,no,2206,yes,no,84,cellular,good,18,nov,247,1,-1,0,unknown,0
16315,,management,1,1,divorced,M,2,secondary,no,1526,yes,no,94,cellular,verygood,18,nov,105,1,-1,0,unknown,0
16316,34,management,0,3,married,F,15,tertiary,no,577,yes,no,85,cellular,very good,18,nov,80,1,-1,0,unknown,0
16317,53,retired,1,2,married,F,12,secondary,no,1139,yes,no,90,cellular,very good,18,nov,180,1,186,6,failure,0
16318,42,blue-collar,0,4,married,M,12,secondary,no,1540,yes,yes,94,cellular,good,18,nov,158,1,-1,0,unknown,0
16319,32,management,1,4,married,M,10,secondary,no,1477,yes,no,90,cellular,poor,18,nov,111,1,-1,0,unknown,0
16320,30,admin.,0,1,married,M,12,secondary,no,8781,yes,no,84,unknown,very good,18,nov,898,1,-1,0,unknown,1
16321,,blue-collar,0,3,married,M,15,unknown,no,214,yes,yes,73,cellular,critical,18,nov,246,1,162,1,failure,0
16322,34,blue-collar,0,1,married,F,14,secondary,no,1412,yes,yes,74,cellular,very good,18,nov,149,1,175,2,failure,0
16323,35,unknown,0,3,married,M,13,secondary,no,2019,yes,yes,94,cellular,good,18,nov,83,2,144,1,failure,0
16324,52,management,1,0,married,M,17,tertiary,no,1295,yes,no,92,cellular,very good,18,nov,121,1,123,1,other,0
16325,39,technician,1,4,married,M,14,unknown,no,3911,yes,no,54,cellular,critical,18,nov,247,2,-1,0,unknown,0
16326,31,management,1,2,married,F,14,tertiary,no,1164,yes,yes,93,cellular,very good,18,nov,141,2,123,3,failure,0
16327,,management,1,4,married,M,12,tertiary,no,369,no,no,84,cellular,good,18,nov,193,4,102,2,failure,0
16328,31,admin.,1,1,married,M,17,secondary,no,3584,yes,yes,88,cellular,very good,18,nov,467,1,-1,0,unknown,0
16329,31,technician,0,3,married,F,12,tertiary,no,3564,no,no,92,unknown,very good,18,nov,1377,1,-1,0,unknown,0
16330,51,entrepreneur,0,2,married,F,14,primary,no,538,no,no,88,cellular,critical,18,nov,1122,4,-1,0,unknown,1
16331,36,housemaid,0,0,married,M,14,unknown,no,205,yes,no,91,telephone,very good,18,nov,176,4,-1,0,unknown,0
16332,45,blue-collar,0,3,married,F,11,secondary,no,17,yes,no,,cellular,very good,18,nov,66,1,152,14,failure,0
16333,30,admin.,1,4,married,F,13,unknown,no,187,yes,no,66,cellular,good,18,nov,106,1,-1,0,unknown,0
16334,41,technician,0,0,married,M,10,secondary,no,352,yes,no,96,cellular,Poor,18,nov,129,2,-1,0,unknown,0
16335,47,admin.,1,2,married,F,16,secondary,no,79,no,yes,90,cellular,poor,18,nov,136,5,-1,0,unknown,0
16336,50,technician,0,1,married,F,8,secondary,no,31,yes,no,62,telephone,poor,18,nov,251,4,-1,0,unknown,0
16337,42,blue-collar,1,3,married,F,10,secondary,no,681,yes,no,48,cellular,critical,18,nov,203,1,-1,0,unknown,0
16338,56,management,0,2,married,F,12,tertiary,no,1390,yes,no,92,cellular,poor,18,nov,543,1,-1,0,unknown,1
16339,31,unknown,0,2,single,M,13,secondary,no,202,yes,no,84,cellular,good,18,nov,216,1,-1,0,unknown,0
16340,46,entrepreneur,0,0,married,F,6,tertiary,no,1082,yes,yes,86,cellular,critical,18,nov,288,1,-1,0,unknown,0
16341,43,management,0,4,married,F,13,secondary,no,481,yes,no,52,telephone,very good,18,nov,164,1,110,2,other,0
16342,33,blue-collar,0,2,married,F,13,primary,no,3074,no,no,83,unknown,verygood,18,nov,679,1,-1,0,unknown,0
16343,51,technician,1,3,divorced,M,12,unknown,no,5964,yes,no,84,cellular,good,18,nov,577,4,-1,0,unknown,0
16344,42,management,0,4,married,M,11,secondary,no,283,yes,no,87,cellular,critical,18,nov,400,1,-1,0,unknown,0
16345,41,entrepreneur,1,0,,M,13,secondary,no,353,no,no,88,cellular,critical,19,nov,90,2,-1,0,unknown,0
16346,,entrepreneur,1,2,married,M,16,tertiary,no,1574,yes,no,84,cellular,very good,19,nov,167,3,-1,0,unknown,0
16347,55,technician,1,4,married,M,14,unknown,no,6043,no,no,93,cellular,critical,19,nov,427,3,-1,0,unknown,0
16348,44,services,0,1,married,M,16,secondary,no,1106,yes,no,81,unknown,critical,19,nov,178,5,119,11,failure,0
16349,33,management,1,1,single,F,6,tertiary,no,48,yes,no,92,cellular,good,19,nov,308,5,-1,0,unknown,0
16350,31,technician,1,1,,F,14,tertiary,yes,1200,no,no,97,cellular,good,19,nov,62,1,-1,0,unknown,0
16351,35,management,1,4,married,F,12,tertiary,no,12256,yes,no,89,cellular,good,19,nov,308,4,-1,0,unknown,0
16352,41,entrepreneur,0,4,married,M,10,tertiary,no,171,yes,no,87,cellular,good,19,nov,209,1,191,4,failure,0
16353,36,admin.,1,0,single,F,13,tertiary,no,2317,yes,no,81,unknown,critical,19,nov,56,2,-1,0,unknown,0
16354,,management,1,3,married,M,3,tertiary,no,2744,yes,no,93,telephone,critical,19,nov,103,1,-1,0,unknown,0
16355,37,management,0,4,married,F,14,tertiary,no,156,no,no,89,unknown,critical,19,nov,366,3,-1,0,unknown,1
16356,,technician,0,2,divorced,M,0,tertiary,no,4515,yes,no,86,cellular,good,19,nov,98,2,-1,0,unknown,0
16357,44,admin.,0,3,married,M,10,secondary,no,1206,no,no,88,cellular,good,19,nov,180,3,-1,0,unknown,0
16358,58,self-employed,1,3,married,F,11,tertiary,no,8014,yes,no,93,unknown,critical,19,nov,697,2,184,3,failure,0
16359,53,unknown,0,4,married,M,13,tertiary,no,57,no,yes,90,cellular,poor,19,nov,84,3,-1,0,unknown,0
16360,58,technician,1,2,married,M,11,secondary,no,4717,yes,no,86,cellular,critical,19,nov,135,1,-1,0,unknown,0
16361,,management,1,3,married,F,12,tertiary,no,1148,no,no,92,unknown,critical,19,nov,299,1,-1,0,unknown,0
16362,38,entrepreneur,0,1,married,F,10,tertiary,no,83,yes,no,85,cellular,verygood,19,nov,108,1,-1,0,unknown,0
16363,30,management,0,3,single,M,10,tertiary,no,5561,yes,no,81,cellular,critical,19,nov,511,1,-1,0,unknown,1
16364,46,blue-collar,0,2,divorced,F,15,secondary,no,138,no,no,76,cellular,poor,19,nov,277,1,-1,0,unknown,0
16365,42,unknown,1,0,married,F,15,secondary,no,-556,yes,no,82,cellular,critical,19,nov,101,1,-1,0,unknown,0
16366,48,technician,0,3,married,F,14,unknown,yes,-530,no,yes,87,cellular,good,19,nov,119,1,-1,0,unknown,0
16367,42,services,1,4,,M,17,tertiary,no,412,yes,no,84,telephone,good,19,nov,142,4,169,5,failure,0
16368,30,management,1,1,married,F,16,tertiary,no,314,no,no,94,unknown,very good,19,nov,364,2,175,2,success,0
16369,39,management,0,1,single,F,16,unknown,no,4278,yes,no,47,cellular,critical,19,nov,43,1,111,2,other,0
16370,38,blue-collar,0,1,married,F,18,primary,no,10443,no,no,76,cellular,good,19,nov,370,1,-1,0,unknown,0
16371,47,unknown,1,3,divorced,M,12,secondary,no,392,yes,yes,91,unknown,very good,19,nov,125,1,-1,0,unknown,0
16372,,management,0,3,,F,13,tertiary,no,1682,yes,no,85,cellular,good,19,nov,147,1,170,1,failure,0
16373,31,management,0,4,single,F,8,tertiary,no,3625,yes,no,48,cellular,good,19,nov,112,1,180,2,failure,0
16374,50,services,1,0,divorced,M,1,secondary,no,2015,yes,no,49,cellular,poor,19,nov,242,1,-1,0,unknown,0
16375,33,management,1,0,,F,14,tertiary,no,541,yes,yes,86,cellular,critical,19,nov,140,1,182,1,failure,0
16376,35,blue-collar,1,1,single,M,13,secondary,no,4845,no,no,95,unknown,good,19,nov,718,1,-1,0,unknown,0
16377,30,unknown,0,1,single,M,15,tertiary,no,54,yes,yes,96,cellular,good,19,nov,192,1,177,3,failure,0
16378,52,admin.,0,1,married,F,12,secondary,no,299,no,no,92,cellular,critical,19,nov,310,4,-1,0,unknown,0
16379,,blue-collar,1,3,married,M,12,primary,no,167,no,no,48,unknown,Poor,19,nov,189,1,-1,0,unknown,0
